Date,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Ozone,Temp,RH,WS,WD,SR,BP,AT,AQI
08-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
09-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
10-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
11-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
12-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
13-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
14-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
15-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
16-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
17-02-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
18-02-2021,85.6,354,7.36,129.96,31.05,16.03,3.95,15.99,25.9,42.33,0.34,51,12.56,742,23.86,305
19-02-2021,156.54,301.13,6.68,41.55,31.05,18.07,1.38,57.08,23.3,48.96,1.21,48.48,88.85,742.31,23.73,328.1076923
20-02-2021,153.7,286.11,9.89,107.59,31.05,16.88,1.38,32.39,23.71,57.57,0.94,59.39,76.84,742.22,19.74,325.9230769
21-02-2021,165.25,293.33,7.4,99.64,6.49,10.81,1.38,40.36,23.72,53.5,0.91,44.42,70.91,742.02,20.49,334.8076923
22-02-2021,134.68,266.59,7.03,87.92,4.38,11.43,4.37,35.63,24.67,53.31,1.09,64.57,73.67,742,21.53,311.2923077
23-02-2021,116.75,267.85,7.71,90.83,5.73,15.18,4.86,39.95,25.99,49.65,0.6,54.43,75.04,741.92,22.78,289.1666667
24-02-2021,149.86,345.47,7.67,123.21,2.27,18.64,3.41,42.13,25.97,45.79,0.83,47.7,79.72,741.53,24.22,322.9692308
25-02-2021,127.67,301.79,7.02,107.4,5.43,19.11,8.26,39.84,26,48.74,1,51.05,78.62,741.34,25.06,305.9
26-02-2021,90.71,247.15,7.71,81.23,5.02,16.72,0.01,26.74,26.09,49.02,1.26,63.6,81.8,741.16,26.13,202.3666667
27-02-2021,81.01,248.71,7.34,82.29,5.02,26.4,1.38,31.51,27.18,39.95,1.22,74.77,94.05,741.25,28.15,199.14
28-02-2021,88.22,242.47,6.66,70.18,2.36,23.61,1.38,50.43,26.01,40.51,0.94,53.19,77.89,741.56,26.34,194.98
01-03-2021,63.66,198.18,7.02,55.55,31.05,15.18,1.38,62.56,26.02,41.23,2.17,44.1,86.15,741.97,23.32,165.4533333
02-03-2021,53.17,191.48,6.93,56.13,0.2,12.58,1.38,61.44,26.01,40.68,2.22,43.48,87,742,23.01,160.9866667
03-03-2021,80.73,218.42,7.8,84.58,31.05,18.64,1.38,45.23,26,39.9,1.09,63.95,87.33,741.91,23.69,178.9466667
04-03-2021,138.88,318.6,8.18,99.93,8.76,26.62,1.38,42.68,26.05,46.31,0.67,88.1,83.86,741.84,24.08,314.5230769
05-03-2021,115.3,278.86,7.23,83.12,4,21.93,1.38,46.14,26.12,45.48,2.01,46.57,86.47,741.76,24.96,284.3333333
06-03-2021,93.6,239.45,6.97,77.11,2.27,17.74,1.38,58.92,26.11,43.69,1.22,43.95,85.76,741.49,25.15,212
07-03-2021,107.85,225.56,7.09,59.05,11.42,16.96,1.38,56.8,26.13,43.69,1.94,116.59,81.51,741.39,26.59,259.5
08-03-2021,104.4,223.62,7.48,47.21,36.52,17.52,1.38,59.53,26.32,50.53,2.39,129.06,74.55,741.69,26.2,248
09-03-2021,172.52,288.62,7.07,57.34,70.27,14.03,1.38,17.31,26.2,68.24,0.3,80.67,7,742,21.5,340.4
10-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
11-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
12-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
13-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
14-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
15-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
16-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
17-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
18-03-2021,111.33,434.89,74.55,103.49,48.65,27.68,1.38,30.73,26.91,40.72,0.39,67.67,16.44,741.67,30.08,406.1125
19-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
20-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
21-03-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
22-03-2021,71.47,254.83,2.96,51.12,37.34,17.83,1.38,42.3,26.38,41.89,1.94,90.23,80.87,742,30.75,204.83
23-03-2021,56.2,198.78,6.35,60.04,34.34,14.62,1.38,11.01,26.11,47.05,0.93,96.12,8,742,23.86,165.8533333
24-03-2021,49.3,183,2.86,31.46,28.81,13.48,1.38,47.92,26.18,40.56,1.95,55.64,55.88,742,27.18,155.3333333
25-03-2021,34.87,132.92,1.69,35.22,27.97,11.85,1.38,44.97,26.27,41.76,2.54,45.08,111.11,742,26.54,121.9466667
26-03-2021,66.23,160.17,9.91,56.81,30.84,14.51,1.38,43.31,26.2,44.29,1.75,42.78,102.86,741.7,25.97,140.1133333
27-03-2021,98.89,230.96,31.82,75.94,36.16,22.52,1.38,51.35,26.22,44.04,0.86,58.78,98.35,741.38,28.17,229.6333333
28-03-2021,136.44,277.26,27.5,65.45,44.72,23.54,1.38,51.84,26.27,42.86,0.83,75.54,96.32,741.22,30.4,312.6461538
29-03-2021,138.15,237.85,0.38,24.55,47.28,20.5,1.38,59.57,26.23,41.65,1.63,118.62,104.88,741.12,30.1,313.9615385
30-03-2021,80,334.07,0.54,21.77,36.08,15.16,1.38,68.23,26.18,36.21,4.61,45.37,16.95,740.53,33.75,284.07
31-03-2021,29.38,226.62,0.67,26.18,18.19,8.12,1.38,70.99,26.21,25.02,4.98,47.68,149.05,741,33.73,184.4133333
01-04-2021,36.02,275.17,1,28.43,15.78,11.62,1.38,57.72,26.05,25.65,4.62,56.92,114.25,740.83,29.83,225.17
02-04-2021,51.08,183.56,9.36,54.91,18.38,13.09,1.38,44.86,25.97,27.51,1.8,69.74,114.06,741,28.19,155.7066667
03-04-2021,60.29,167.12,13.98,70.88,21.06,31.04,1.38,52.78,26.33,26.73,0.92,76.38,111.69,741.36,28.42,144.7466667
04-04-2021,73.09,190.3,7.78,60.19,28.44,26.34,1.38,53.46,25.91,29.42,1.83,62.4,152.34,741.56,29.21,160.2
05-04-2021,74,195.62,0.33,28.52,47.96,20.12,1.38,112.17,33.93,23.44,2.31,113.31,293.62,742,41.61,163.7466667
06-04-2021,97.79,298.5,1.71,50.65,47.44,17.82,1.38,90.4,29.54,32.88,2.31,115,59.46,741,34.84,248.5
07-04-2021,74.75,273.99,1.84,52.44,57.23,33.32,1.38,63.1,36.52,34.46,2.35,63.48,93.62,741.57,32.83,223.99
08-04-2021,41.71,152.31,21.47,57.72,36.23,21.21,1.38,64.1,37.1,30.46,2.19,46.78,113.33,741.38,31.19,134.8733333
09-04-2021,62.77,214.32,36.81,71.05,35.65,34.83,1.38,44.79,36.41,28.28,1.88,58.01,116.19,741.57,30.71,176.2133333
10-04-2021,53.4,174.46,7.38,60.14,38.17,30.27,1.38,63.77,35.69,27.05,1.45,55.06,129.98,741.76,32.83,149.64
11-04-2021,47.07,202.03,63.49,67.22,36.38,17.14,1.38,74.8,38.82,24.69,2.04,53.11,162.64,742,37.51,168.02
12-04-2021,93.28,268.54,30.54,95.06,48.12,36.4,1.38,57.72,37.52,29.53,1.31,62.43,104.07,741.93,34.03,218.54
13-04-2021,66.96,222.07,5.31,69.21,47.68,34.33,1.38,50.88,37.96,29.4,1.66,61.47,108.54,741.73,35.24,181.38
14-04-2021,49.39,227.62,2.53,48.3,39.8,25.78,1.38,63.57,38.23,28.28,1.67,60.27,108.31,741.45,36.1,185.08
15-04-2021,52.26,235.88,1.79,62.37,36.77,12.52,1.38,45.16,38.29,28.61,1.5,57.92,102.51,741.37,34.87,190.5866667
16-04-2021,77.13,283.77,8.93,44.05,50.3,24.55,1.38,58.76,38.7,33.21,2.66,95.4,119.49,741.46,35.52,233.77
17-04-2021,36.78,106.46,4.31,42.69,49.08,14.17,1.38,37.25,38.14,40.35,1.87,56.94,118.95,741.69,30.69,104.3066667
18-04-2021,69.88,197.82,5.99,50.68,46.8,41.15,1.38,48.85,37.96,36.07,1.37,55.46,113.46,741.94,31.86,165.2133333
19-04-2021,60.64,209.66,3.09,58.56,44.62,24.71,1.38,54.3,37.92,33.05,1.87,52.41,126.01,741.31,33.77,173.1066667
20-04-2021,31.29,242.87,0.47,36.69,32.21,10.85,1.38,70.74,38.86,30.56,3.49,65.82,91.52,741.18,34.67,195.2466667
21-04-2021,66.27,112.39,1.36,26.88,47.38,8.67,1.38,61.53,37.86,38.29,1.8,61.99,152.71,741.65,31.85,108.26
22-04-2021,34.36,124.52,0.94,29.69,43.45,12.13,1.38,55.98,36.56,41.12,2.22,102.33,116.14,741.8,29.75,116.3466667
23-04-2021,41.65,131.26,1.24,28.51,37.84,14.72,1.38,51.17,38.77,41.04,3.17,105.86,92.26,741.39,29.04,120.84
24-04-2021,51.53,109.98,1.28,27.62,32.67,25.01,1.38,49.38,37.61,40.46,2.39,48.3,154.14,741.51,27.06,106.6533333
25-04-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
26-04-2021,84.09,291.13,3.69,31.415,31.05,13.87,1.38,78.17,29.33,28.07,1.35,58.17,108.74,741.3,37.73,241.13
27-04-2021,129.21,321,3.69,31.415,31.05,23.27,1.38,54.87,38.87,32.46,1.3,62.59,107.92,741.33,35.69,307.0846154
28-04-2021,133.1,336.74,3.69,31.415,31.05,32.25,1.38,50.13,39.37,30.59,1.31,76.92,105.5,741.39,37.69,310.0769231
29-04-2021,122.05,363.71,3.69,31.415,31.05,48.15,1.38,78.13,39.93,28.8,1.94,59.21,101.97,741.36,38.64,317.1375
30-04-2021,78.07,317.29,3.69,31.415,31.05,13.87,1.38,73.78,29.33,29.91,1.4,83.45,121.91,741.45,39.94,267.29
01-05-2021,68.16,253.77,3.69,31.415,31.05,18.67,1.38,64.57,29.33,31.62,1.22,99.39,103.86,741.33,37.63,203.77
02-05-2021,60.15,199.28,3.69,31.415,31.05,13.87,1.38,40.93,29.33,32.4,1.45,92.55,101.9,741.36,36.57,166.1866667
03-05-2021,66.87,228.21,3.69,31.415,31.05,13.87,1.38,40.6,29.33,34.16,1.27,77.61,111.75,741.22,36.43,185.4733333
04-05-2021,89.39,224.08,3.69,31.415,31.05,13.87,1.38,52.9,29.33,38.47,0.81,75.72,125.57,741.18,36.13,197.9666667
05-05-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
06-05-2021,42.88,126.48,3.69,31.415,31.05,13.87,1.38,48.25,29.33,49,2.54,70.09,7.19,741.06,28.82,117.6533333
07-05-2021,51.31,110.94,3.69,31.415,31.05,24.6,1.38,48.44,29.33,46.6,0.99,86.47,125.71,741.69,31.46,107.2933333
08-05-2021,49.43,110.36,3.69,31.415,31.05,13.87,1.38,59.6,29.33,40.02,1.21,88.12,108.42,741.42,35.04,106.9066667
09-05-2021,49.01,119.26,3.69,31.415,31.05,13.87,1.38,50.08,29.33,46,1.31,111.72,80.79,741.27,31.69,112.84
10-05-2021,46.52,113.34,3.69,31.415,31.05,13.87,1.38,56.34,29.33,44.55,2.73,94.45,100.03,741,31.8,108.8933333
11-05-2021,33.06,99.17,3.69,12.26,17.79,23.75,1.38,82.57,30.48,36.69,2.12,104.57,194.57,741,37.71,99.17
12-05-2021,29.82,119.33,0.73,16.72,22.87,6.88,1.38,55.97,30.41,39.89,2.26,100.9,115.16,741,33.57,112.8866667
13-05-2021,35.71,71.08,0.78,13.34,29.53,5.92,1.38,48.59,30.76,49.8,2.52,113.1,105.24,741,30,71.08
14-05-2021,45.49,96.77,3.69,31.415,31.05,9.06,1.38,60.18,30.81,44.83,1.52,117.73,114.4,741,32.87,96.77
15-05-2021,51.06,192.58,2.09,28.25,31.27,11.97,1.38,40.73,28.86,40.06,1.41,81.51,90.63,741,33.05,161.72
16-05-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
17-05-2021,47.12,139.72,0.72,22.95,43.99,10.52,1.38,57.84,28.08,36.19,1.39,103.76,48.24,741.14,37.14,126.48
18-05-2021,21.16,49.37,0.84,14.71,54.63,8.39,1.38,22.29,27.79,54.35,1.42,113.88,31.79,741.07,28.95,49.37
19-05-2021,34.93,47.92,0.95,16.64,62.73,1.42,1.38,15.29,28.16,75.1,1.22,93.93,20.46,740.82,23.8,58.21666667
20-05-2021,44.87,53.03,1.19,20.19,65.87,5.59,1.38,24.36,27.95,68.81,2.36,64.53,82.81,740.72,26.82,74.78333333
21-05-2021,22.1,38.33,1.27,20.36,57.18,4.73,1.38,23.82,27.8,64.83,1.45,98.6,112.15,741.03,27.36,38.33
22-05-2021,34.79,82.92,1.02,40.31,45.35,2.43,1.38,53.81,28.47,46.27,0.74,41.03,80.73,741,33.22,82.92
23-05-2021,139.97,406.45,0.97,28.96,44.16,5.88,1.38,42.84,28.58,48.86,1.45,53.75,113.7,741,31.34,370.5625
24-05-2021,50.87,141.35,1.01,34.06,38.67,6,1.38,53.08,28.51,40.2,2.48,42.65,135.79,741.03,32.53,127.5666667
25-05-2021,31.84,132.58,2.31,45.89,32.87,5.47,1.38,55.14,28.31,34.31,2.49,48.19,138.8,741,35.37,121.72
26-05-2021,54.72,143.51,3.7,68.67,36.15,17.43,1.38,60.69,28.42,34.95,1.59,45.53,164.07,740.75,34.42,129.0066667
27-05-2021,44.64,156.43,1.18,29.55,43.02,10.6,0.42,99.98,29.79,33.29,1.91,93.43,156.9,741,40.82,137.62
28-05-2021,22.88,70.14,1.39,11.5,47.66,6.03,1.38,42.42,30.14,49.04,3.48,129.31,129.02,741,34.79,70.14
29-05-2021,12.78,62.86,1.51,8.85,36.64,5.29,1.38,41.13,30.26,47.66,4.92,132.35,122.06,741,34.36,62.86
30-05-2021,21.12,110.29,1.46,13.45,31.32,7.08,1.38,41.37,30.23,47.17,2.45,111.9,116.99,741,34.08,106.86
31-05-2021,47.84,158.97,4.42,32.53,24.66,9.86,1.38,39.92,30.08,39.67,0.84,103.46,119.16,740.87,37.06,139.3133333
01-06-2021,32.89,131.78,1.65,28.94,28.16,5.45,1.38,52.42,30.62,58.09,1.98,88.23,91.41,740.96,29.42,121.1866667
02-06-2021,53.38,111.75,1.93,29.07,35.19,8.07,1.38,44.71,30.41,51.5,0.5,81.88,110.74,741,33.08,107.8333333
03-06-2021,52.71,124.22,2.3,27.87,36.69,8.73,1.38,59.52,30.26,46.85,0.38,85.84,115.85,741,35.31,116.1466667
04-06-2021,54.79,151.33,1.63,20.93,39.8,5.79,1.38,60.02,30.25,44.53,0.91,110.03,109.65,741.08,35.96,134.22
05-06-2021,44.75,114.25,1.71,19.44,35.47,10.67,1.38,55.63,30.42,48.33,0.64,93.08,110.14,741,33.53,109.5
06-06-2021,44.04,147.33,2.14,26.66,36.54,7.31,0.42,45.19,30.31,46.56,0.32,49.64,119.19,741,35.48,131.5533333
07-06-2021,45.83,153.75,2.32,32.65,33.5,6.01,0.42,61.13,30.1,41.92,0.55,82.36,116.74,741,37.73,135.8333333
08-06-2021,70.58,350,2.72,30.44,31.18,8,0.42,26.07,29.85,38.09,1.13,86.72,113.69,740.47,40.14,300
09-06-2021,53.5,307.83,2.12,20.6,29.85,4.51,0.42,37.41,29.82,37.97,1.33,107.5,114.45,740.34,41,257.83
10-06-2021,49.46,147.75,1.94,12.43,44.52,4.85,0.42,27.82,30.41,53.39,1.71,114.57,103.62,740.35,35.45,131.8333333
11-06-2021,35.88,135.65,1.82,18.32,39.23,3.08,0.42,42.92,30.45,55.73,0.9,96.24,107.9,740.3,33.53,123.7666667
12-06-2021,28.08,70.12,1.89,13.03,40.82,3.81,0.42,30.92,30.48,55.71,1.92,109.5,99.27,740.53,33.31,70.12
13-06-2021,34.83,83.96,1.69,18.04,35.65,5.08,0.42,42.91,30.41,54.21,0.81,97.82,108.59,740.51,33.57,83.96
14-06-2021,23.22,45.97,1.87,13.22,32.65,2.02,0.42,35.77,30.42,53.75,0.65,100.12,141.19,740.52,34.78,45.97
15-06-2021,22.58,185.64,1.88,13.63,27.58,8.78,0.42,53.97,30.23,51.77,0.83,96.05,127.41,740,34.66,53.97
16-06-2021,32.09,185.64,1.53,10.49,25.4,5.52,1.38,37.83,30.15,57.57,0.56,106.39,99.04,740.33,32.54,53.48333333
17-06-2021,30.38,185.64,3.69,31.415,31.05,5.06,0.42,32.18,30.19,58.89,0.52,114.69,82.43,740.55,32.25,50.63333333
18-06-2021,18.91,185.64,3.69,31.415,31.05,2.74,0.42,24.4,29.93,60.8,0.68,114.85,108.9,740.91,31.99,31.51666667
19-06-2021,18.69,185.64,3.69,31.415,31.05,8.14,0.42,19.73,29.89,62.16,0.78,114.86,111.1,740.73,31.56,31.15
20-06-2021,13.5,185.64,3.69,31.415,31.05,3.22,0.42,18.49,29.91,67.81,0.45,116.31,81.24,740.88,30.36,22.5
21-06-2021,32.55,185.64,1.26,22.7,38.42,5.76,0.42,22.76,29.94,60.16,0.36,97.22,114.46,741,33.88,54.25
22-06-2021,58.34,185.64,1.87,32.05,47,11.04,0.42,50.64,29.6,49.05,0.49,93.81,117.84,741,37.02,97.23333333
23-06-2021,84.64,185.64,2.25,36.53,45.54,13.53,0.42,56.63,29.61,47.83,0.61,78.09,102.79,741,37.73,182.1333333
24-06-2021,44.55,185.64,1.96,16.16,49.07,4.32,0.42,35.83,29.81,57.68,0.82,91.46,99.83,740.97,33.61,74.25
25-06-2021,58.48,185.64,1.68,22.73,38.41,10.86,0.42,59.53,29.75,51.25,0.52,87.79,109.1,740.93,34.42,97.46666667
26-06-2021,42.31,185.64,1.77,27.37,30.96,10.81,0.42,52.97,29.66,49.42,0.5,92.44,105.51,741,34.88,70.51666667
27-06-2021,59.61,185.64,1.46,19.46,41.48,6.14,0.42,47.73,29.62,51.07,0.54,95.82,99.4,741,36.4,99.35
28-06-2021,67.51,185.64,1.62,27.64,42.87,8.37,0.42,55.78,29.55,48.89,0.45,72.21,102.88,741,37.39,125.0333333
29-06-2021,70.85,185.64,2.4,35.97,36.89,12.76,0.42,53.77,29.34,42.81,0.69,74,114.28,740.89,39.07,136.1666667
30-06-2021,83.87,519.33,2.83,32.22,32.47,12.69,0.42,29.81,29.16,37.8,0.95,71.95,93.49,739.98,38.21,511.6625
01-07-2021,55.91,292.02,2.06,17.2,26.57,12.62,1.38,45.7,27.66,36.72,0.71,78.74,159.28,740,36.54,242.02
02-07-2021,61.95,278.89,2.38,25.85,31.65,11.69,1.38,35.71,27.9,43.58,1.03,77.72,118.58,740.29,32.71,228.89
03-07-2021,46.57,177.58,1.86,24.28,36.53,8.67,1.38,57.01,32.2,50.61,0.9,82.32,119.4,740.84,30.18,151.72
04-07-2021,52.17,153.91,1.92,27.05,36.75,12.42,1.38,66.61,32.09,50.14,0.48,82.62,157.85,741,30.81,135.94
05-07-2021,53.98,185.27,2.98,34.84,40.08,10.09,1.38,73.2,32.52,44.75,0.45,79.51,150.53,741,32.49,156.8466667
06-07-2021,50.4,186.82,1.76,26.74,38.53,10.54,1.38,75.65,31.87,43.06,0.63,81.74,149.98,741,33.79,157.88
07-07-2021,53.31,206.03,2.23,26.62,47.32,9.86,1.38,53.52,32.7,42.51,1.06,75.03,213.69,741,35.52,170.6866667
08-07-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
09-07-2021,43.69,119.1,1.72,19.69,39.67,7.39,1.38,79.41,32.49,47.12,1.64,84.2,91.93,741,38.48,112.7333333
10-07-2021,26.35,62.37,1.64,12.5,40.39,4.43,1.38,50.18,32.68,50.92,1.64,84.2,119.83,741,37.21,62.37
11-07-2021,36.31,79.44,1.61,8.51,36.28,7.02,1.38,46.14,31.41,56.86,1.64,84.2,97.96,741,35.34,79.44
12-07-2021,25.34,55.52,2.38,11.5,31.57,7.08,1.38,32.08,31.18,61.18,1.64,84.2,82.25,741,33.03,55.52
13-07-2021,28.24,51.57,2.61,17.08,33.28,5.46,1.38,24.59,30.92,67.49,26.6,84.2,51.81,741,32.1,51.57
14-07-2021,19.38,41.07,3.56,28.41,37.93,9.5,1.38,22.94,31.49,72.11,1.64,84.2,53.51,741,29.59,41.07
15-07-2021,29.27,68.35,2.36,17.7,35.24,8.3,1.38,29.28,30.92,62.31,1.64,84.2,115.66,741,34.63,68.35
16-07-2021,33.03,83.96,2.02,14.36,36.87,6.69,1.38,37.27,30.83,57.31,1.64,84.2,116.66,741,36.35,83.96
17-07-2021,39.81,94.4,1.62,15.68,35.83,7.77,1.38,62.88,30.65,56.31,23.07,84.2,111.57,741,36.76,94.4
18-07-2021,20.32,45.74,1.71,10.19,31.47,5.14,1.38,38.94,30.55,63.86,22.05,84.2,91.48,740.67,33.61,45.74
19-07-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
20-07-2021,27.46,53.12,2.87,21.57,37.7,3.94,1.38,30.78,33.19,73.56,0.55,99.44,98.13,740.36,24.81,53.12
21-07-2021,40.59,73.46,3.4,26.33,32.99,6.89,1.38,46.01,32.84,70.52,0.3,79.78,110.05,740.17,26.81,73.46
22-07-2021,20.6,44.11,2.5,12.43,33.05,5.31,1.38,26.08,32.76,69.53,0.31,115.26,106.02,740.02,26.96,44.11
23-07-2021,27.66,56.64,2.47,17.23,36.21,5.02,1.38,26.67,32.73,68.14,0.33,98.8,111.9,740.19,27.7,56.64
24-07-2021,28.24,67.35,5.18,27.65,41.96,7.81,1.38,21.82,32.86,65.35,0.31,57.6,113.53,740.5,29.45,67.35
25-07-2021,32.56,76.95,2.45,16.3,44.17,5.93,1.38,26.26,32.79,60.71,0.34,91.54,145.74,740.38,30.51,76.95
26-07-2021,38.24,70.59,2.66,17.4,47.3,7.93,1.38,25.69,32.81,69.39,0.3,105.35,55.85,740.2,28,70.59
27-07-2021,36.66,64.24,2.34,19.43,50.32,7.42,1.38,19.86,32.99,74.38,0.33,80.65,56.93,740,26.52,64.24
28-07-2021,18.29,29.73,3.57,15.83,42.92,4.22,1.38,12.46,33.15,80.83,0.3,68.56,31.38,740,24.19,30.48333333
29-07-2021,28.56,59.03,3.88,29.64,69.6,8.66,1.38,48.29,33.05,70.74,0.3,101.44,109.18,740.21,26.64,59.03
30-07-2021,18.78,33.18,9.23,27.23,43.06,9.76,1.38,22.43,32.96,76.59,0.34,79.72,89.75,740.28,25.25,34.0375
31-07-2021,13.31,48.18,5.49,19.37,38.35,7.49,1.38,34.72,32.82,68.71,0.32,105.98,122.67,740.43,27.51,48.18
01-08-2021,29.21,62.67,8.64,37.78,39.07,11.32,1.38,32.05,32.82,74.08,0.41,182.92,66.82,740.05,25.78,62.67
02-08-2021,24.36,57.25,3.27,20.74,39.22,8.33,1.38,38.95,32.79,68.19,0.32,288.73,126.7,740.37,27.92,57.25
03-08-2021,13.03,66.6,3.61,20.69,32.87,5.18,1.38,46.55,33.12,62.85,0.42,331.53,77.77,740.74,28.22,66.6
04-08-2021,18.86,73,5.4,23.24,35.44,7.86,1.38,45.95,33.16,63.82,0.45,320.41,137.21,741,27.7,73
05-08-2021,33.49,92.76,2.71,25.49,44.09,9.9,1.38,49.41,33.18,62.85,0.31,277.44,131.71,740.99,28.8,92.76
06-08-2021,42.95,120.39,7.19,32.21,48.46,12.18,1.38,40.4,33.15,64.74,0.3,337,125.58,740.9,29.08,113.5933333
07-08-2021,33.9,73.81,6.93,33.08,47.88,9.18,1.38,21.23,33.28,75.83,0.31,303.25,46.9,741,25.71,73.81
08-08-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
09-08-2021,66.27,185.64,3.69,31.415,31.05,13.87,1.38,40.605,29.33,55.29,1.64,84.2,91.2,741.22,29.59,163.4933
10-08-2021,48.4,212.17,2.85,32.02,36.12,7.69,1.38,77.02,32.74,57.09,0.31,84.2,154.54,741,31.31,174.78
11-08-2021,31.69,142.34,4.92,23.72,40.15,11.05,1.38,49.06,32.69,57.04,0.31,84.2,162.56,741,29.71,128.2266667
12-08-2021,34.65,152.06,4.68,27.12,36.78,12.61,1.38,56.95,32.78,55.44,0.3,84.2,156.33,741,29.86,134.7066667
13-08-2021,33.09,143.29,3.05,23.35,36.52,10.12,1.38,63.61,32.75,55.15,0.36,349.33,141.87,741,29.92,128.86
14-08-2021,29.04,106.05,2.82,17.56,36.78,8.96,1.38,73.16,32.87,56.26,0.3,84.2,198.92,740.79,29.9,104.0333333
15-08-2021,66.27,174.5,3.69,31.415,31.05,13.87,1.38,40.605,32.14,50.7,0.3,84.2,108.54,741,32.03,163.4933
16-08-2021,50.18,169.22,8.12,47.37,36.35,8.49,1.38,71.65,32.4,54.19,0.3,84.2,125.13,741,30.44,146.1466667
17-08-2021,58.43,202.3,4.09,36.91,44.38,12.11,1.38,67.71,32.81,56.96,0.32,84.2,131.9,741,31,168.2
18-08-2021,69.96,205.53,3.02,37.24,49.43,12.61,1.38,63.74,32.88,56.54,0.33,84.2,141.16,741,31,170.3533333
19-08-2021,66.71,154.01,4.93,36.46,53.53,10.59,1.38,62.95,32.76,64.98,0.32,84.2,106.43,740.92,28.36,136.0066667
20-08-2021,23.16,46.11,2.81,22.92,46.41,9.11,1.38,39.27,32.57,76.63,0.39,84.2,45.6,741,24.14,46.11
21-08-2021,16.92,30.46,3.24,15.92,39.27,8.99,1.38,35.07,32.54,76.02,0.44,84.2,79.45,741,25.24,35.07
22-08-2021,27.94,45.04,2,11.73,32.37,6.43,1.38,47.82,32.32,70.72,0.31,84.2,111.09,741,27.22,47.82
